TeamId,TeamName,SubmissionDate,Score
257415,"Prabhanjan Reddy","2016-01-03 06:41:36",0.66306
260200,"ACF - RAF","2016-01-03 06:44:20",0.53384
252805,"Scott Kramer","2016-01-03 06:51:17",0.65696
260068,Ilya,"2016-01-03 07:40:42",0.52369
253750,leeresult,"2016-01-03 07:41:35",0.66072
258465,horizon,"2016-01-03 07:44:41",0.67617
242405,"udit saini","2016-01-03 07:59:15",0.65992
260186,MG1533042,"2016-01-03 08:03:45",0.63123
242405,"udit saini","2016-01-03 08:12:16",0.66809
243123,"Wenlong Shen","2016-01-03 08:51:20",0.66544
243123,"Wenlong Shen","2016-01-03 08:53:41",0.66547
257716,ShengnanXu,"2016-01-03 09:00:16",0.52683
258929,Joey,"2016-01-03 09:03:58",0.63726
257668,wu,"2016-01-03 09:16:27",0.66748
259844,"Kai Xiang Neo","2016-01-03 09:39:26",0.49324
242428,Ouranos,"2016-01-03 09:47:47",0.66272
259489,nemo,"2016-01-03 10:16:02",0.56048
260240,negocylg,"2016-01-03 10:43:27",0.57004
259489,nemo,"2016-01-03 10:44:49",0.66437
258503,121220044,"2016-01-03 10:45:02",0.63410
260021,"Mario Strahinov","2016-01-03 10:52:33",0.37484
255318,pxk,"2016-01-03 10:53:17",0.67378
257842,feynman,"2016-01-03 10:53:48",0.65094
255952,stepavancouver,"2016-01-03 10:53:59",0.58376
255318,pxk,"2016-01-03 11:01:01",0.67418
250601,MG1533050,"2016-01-03 11:08:08",0.67139
259489,nemo,"2016-01-03 11:16:25",0.66758
260247,F_77,"2016-01-03 11:29:34",0.64638
244357,"Shan Yu","2016-01-03 11:33:04",0.66765
257811,121220303,"2016-01-03 11:34:54",0.58145
260128,"Kartik Mehta","2016-01-03 11:39:56",0.58745
255632,"Tobias Wolfanger","2016-01-03 11:41:35",0.66586
256684,George,"2016-01-03 11:42:19",0.66566
255984,"Siddharth Chandrakant","2016-01-03 11:53:24",0.66393
257811,121220303,"2016-01-03 12:03:43",0.58450
244436,"Philip Mwagiru","2016-01-03 12:08:32",0.65868
245819,Datator,"2016-01-03 12:08:33",0.64987
254669,MG1533096,"2016-01-03 12:23:53",0.67012
254669,MG1533096,"2016-01-03 12:29:24",0.67070
260254,Mp,"2016-01-03 12:30:55",0.62722
244436,"Philip Mwagiru","2016-01-03 12:34:03",0.65922
260128,"Kartik Mehta","2016-01-03 12:35:25",0.62329
258482,YY,"2016-01-03 12:42:27",0.67147
258977,MaartenK,"2016-01-03 12:44:05",0.63335
256427,zhangyl,"2016-01-03 12:48:28",0.67321
258503,121220044,"2016-01-03 12:52:17",0.66075
242736,"Datomics Group","2016-01-03 12:58:13",0.66272
243648,DL,"2016-01-03 13:03:01",0.66272
251064,Sterby,"2016-01-03 13:03:11",0.66457
258707,MC,"2016-01-03 13:06:54",0.54882
254904,Kaspar,"2016-01-03 13:12:37",0.63135
260117,HowlingGuineapig,"2016-01-03 13:14:15",0.61905
260254,Mp,"2016-01-03 13:15:29",0.63330
258977,MaartenK,"2016-01-03 13:16:07",0.63822
242714,clustifier,"2016-01-03 13:23:49",0.66267
259489,nemo,"2016-01-03 13:29:00",0.67273
242714,clustifier,"2016-01-03 13:29:27",0.66589
260262,dariosena,"2016-01-03 13:30:43",0.66195
260254,Mp,"2016-01-03 13:40:57",0.63380
259185,MG1533068,"2016-01-03 13:41:12",0.51153
259185,MG1533068,"2016-01-03 13:58:37",0.53488
255984,"Siddharth Chandrakant","2016-01-03 13:59:13",0.66560
242389,"Alexander  Larko","2016-01-03 14:02:26",0.66581
260117,HowlingGuineapig,"2016-01-03 14:09:37",0.62354
254904,Kaspar,"2016-01-03 14:12:19",0.64789
260128,"Kartik Mehta","2016-01-03 14:16:23",0.62980
257716,ShengnanXu,"2016-01-03 15:03:50",0.54772
257995,"Charles Darwin","2016-01-03 15:05:49",0.65862
256745,"Abhishek Hingne","2016-01-03 15:09:14",0.64941
252526,MisFits,"2016-01-03 15:14:30",0.64694
258811,arth,"2016-01-03 15:17:47",0.52548
243687,"Anthony P.","2016-01-03 15:48:03",0.66272
255108,"Ted F","2016-01-03 16:01:07",0.66284
255108,"Ted F","2016-01-03 16:04:45",0.66380
260285,"Nickil Maveli","2016-01-03 16:11:08",0.64638
255108,"Ted F","2016-01-03 16:12:13",0.66717
244630,Arkadeep,"2016-01-03 16:14:32",0.66497
242678,DataGeek,"2016-01-03 16:23:01",0.66072
242678,DataGeek,"2016-01-03 16:24:00",0.66272
257995,"Charles Darwin","2016-01-03 16:24:07",0.66386
242463,Goalminer,"2016-01-03 16:29:58",0.66593
252816,BobC,"2016-01-03 16:31:28",0.66183
258894,"Youssef YO","2016-01-03 16:42:39",0.65325
252781,"Adnan Haque","2016-01-03 16:46:10",0.66095
242665,"Leandro dos Santos Coelho","2016-01-03 16:54:42",0.66272
256825,library(mlr),"2016-01-03 17:00:22",0.67647
258712,apoyoman,"2016-01-03 17:03:44",0.66250
258894,"Youssef YO","2016-01-03 17:25:25",0.65950
243739,Janek,"2016-01-03 17:27:54",0.66281
257215,"Patrick Blackwill","2016-01-03 17:33:05",0.67208
260305,"Jaysen Gillespie","2016-01-03 17:40:16",0.36333
258690,F.J.Martinez-de-Pison,"2016-01-03 17:40:54",0.67220
257842,feynman,"2016-01-03 17:44:27",0.65341
257811,121220303,"2016-01-03 17:46:24",0.58659
257842,feynman,"2016-01-03 17:53:37",0.65791
242736,"Datomics Group","2016-01-03 18:20:42",0.66281
258958,Pseudo,"2016-01-03 18:24:30",0.66878
260117,HowlingGuineapig,"2016-01-03 18:24:59",0.63785
243648,DL,"2016-01-03 18:45:37",0.66281
260098,Maverick,"2016-01-03 18:47:55",0.66456
258958,Pseudo,"2016-01-03 18:54:06",0.66903
260068,Ilya,"2016-01-03 19:05:15",0.53108
257215,"Patrick Blackwill","2016-01-03 19:09:21",0.67287
249088,"Paulo Felipe","2016-01-03 19:12:50",0.67477
260068,Ilya,"2016-01-03 19:16:06",0.54841
254193,Gino,"2016-01-03 19:17:44",0.66195
249088,"Paulo Felipe","2016-01-03 19:19:10",0.67505
260334,"Rudi Kruger","2016-01-03 19:26:06",0.51418
260337,OneVision,"2016-01-03 19:32:26",0.16169
245505,"Team Acrisel","2016-01-03 19:33:13",0.63672
260340,Rdabbler,"2016-01-03 19:42:10",0.36309
259934,"Chris Thompson","2016-01-03 19:49:30",0.66195
259934,"Chris Thompson","2016-01-03 19:50:44",0.66281
242870,jesting.pilate,"2016-01-03 19:52:10",0.66281
243732,"Johnny Strings","2016-01-03 19:58:53",0.66281
260305,"Jaysen Gillespie","2016-01-03 20:00:48",0.53185
254904,Kaspar,"2016-01-03 20:02:12",0.65157
260068,Ilya,"2016-01-03 20:13:17",0.57547
260068,Ilya,"2016-01-03 20:21:09",0.62066
242665,"Leandro dos Santos Coelho","2016-01-03 20:21:32",0.66281
257716,ShengnanXu,"2016-01-03 20:28:50",0.54864
260305,"Jaysen Gillespie","2016-01-03 20:47:12",0.54654
260305,"Jaysen Gillespie","2016-01-03 21:02:44",0.61701
260357,"Marcin Dziduch","2016-01-03 21:03:13",0.57547
260357,"Marcin Dziduch","2016-01-03 21:05:13",0.64886
246058,indradenbakker,"2016-01-03 21:14:49",0.66281
259485,gogogo!,"2016-01-03 21:34:25",0.66264
260362,DN38416,"2016-01-03 21:41:17",0.66231
242665,"Leandro dos Santos Coelho","2016-01-03 22:07:37",0.66333
254573,a2b,"2016-01-03 22:08:46",0.66995
260362,DN38416,"2016-01-03 22:12:55",0.66362
242483,Infinity,"2016-01-03 22:13:58",0.66281
260144,"Jeremy McMinis","2016-01-03 22:30:35",0.51837
242983,"Shize Su","2016-01-03 22:55:55",0.66911
259130,"Philippe Lonjoux","2016-01-03 22:56:07",0.66281
242983,"Shize Su","2016-01-03 22:58:40",0.66946
260305,"Jaysen Gillespie","2016-01-03 23:02:30",0.63827
242983,"Shize Su","2016-01-03 23:12:12",0.67031
260362,DN38416,"2016-01-03 23:40:07",0.66398
254600,RodneyRick,"2016-01-03 23:40:17",0.65939
260117,HowlingGuineapig,"2016-01-04 00:02:16",0.66390
260117,HowlingGuineapig,"2016-01-04 00:03:28",0.66598
260328,Gratien,"2016-01-04 00:17:10",0.64625
242665,"Leandro dos Santos Coelho","2016-01-04 00:40:09",0.66337
242665,"Leandro dos Santos Coelho","2016-01-04 00:42:40",0.66414
242665,"Leandro dos Santos Coelho","2016-01-04 00:46:27",0.66494
259130,"Philippe Lonjoux","2016-01-04 00:54:02",0.66535
256690,Jai,"2016-01-04 01:10:33",0.66650
258576,moose,"2016-01-04 01:11:42",0.62843
259130,"Philippe Lonjoux","2016-01-04 01:15:51",0.67032
259191,NoS,"2016-01-04 01:16:15",0.66023
258531,gloomy,"2016-01-04 01:21:20",0.66988
258778,alpoza,"2016-01-04 01:28:33",0.66274
255324,ps2811,"2016-01-04 01:33:14",0.65255
256427,zhangyl,"2016-01-04 01:34:29",0.67351
258947,brave,"2016-01-04 01:40:47",0.67105
255324,ps2811,"2016-01-04 01:41:22",0.65894
259485,gogogo!,"2016-01-04 01:41:53",0.67145
256686,Socrates,"2016-01-04 01:54:24",0.65081
254629,"Jenson Joy","2016-01-04 02:05:57",0.64886
260400,j_scheibel,"2016-01-04 02:23:49",0.18082
258778,alpoza,"2016-01-04 02:32:16",0.66746
260164,lpf,"2016-01-04 02:40:03",0.40251
260412,Marina,"2016-01-04 02:55:17",0.28259
260412,Marina,"2016-01-04 02:59:43",0.50925
256686,Socrates,"2016-01-04 03:03:20",0.65655
254152,asd,"2016-01-04 03:10:09",0.62563
258533,gofordream,"2016-01-04 03:20:08",0.63076
242678,DataGeek,"2016-01-04 03:26:48",0.66281
260412,Marina,"2016-01-04 03:27:12",0.55395
258503,121220044,"2016-01-04 03:44:13",0.66463
260420,nian,"2016-01-04 03:53:22",0.63897
242389,"Alexander  Larko","2016-01-04 03:54:46",0.66596
256690,Jai,"2016-01-04 03:55:46",0.66867
242646,"Nilotpal Sinha","2016-01-04 04:21:28",0.66281
252511,HDKIM,"2016-01-04 04:21:47",0.66772
242389,"Alexander  Larko","2016-01-04 04:22:51",0.66623
260400,j_scheibel,"2016-01-04 04:40:06",0.39874
244056,AKS,"2016-01-04 04:53:25",0.66483
252511,HDKIM,"2016-01-04 04:53:53",0.66791
258533,gofordream,"2016-01-04 05:00:19",0.63273
244056,AKS,"2016-01-04 05:00:32",0.66545
260425,"Andrew Yue","2016-01-04 05:08:38",0.52958
256101,pisang,"2016-01-04 05:14:46",0.57629
260200,"ACF - RAF","2016-01-04 05:33:37",0.56355
252881,"do the heaviside step","2016-01-04 05:38:46",0.66041
255861,river,"2016-01-04 05:49:58",0.67145
257113,121220074,"2016-01-04 05:56:51",0.59716
260400,j_scheibel,"2016-01-04 06:00:37",0.53049
252881,"do the heaviside step","2016-01-04 06:06:48",0.66165
260425,"Andrew Yue","2016-01-04 06:10:30",0.56757
255984,"Siddharth Chandrakant","2016-01-04 06:23:23",0.66672
255125,"Reneboy P. Aguinaldo","2016-01-04 06:35:57",0.65823
260021,"Mario Strahinov","2016-01-04 06:53:42",0.43278
254152,asd,"2016-01-04 07:13:40",0.62934
256335,Pavann,"2016-01-04 07:16:05",0.35388
260443,"Stoic Paul","2016-01-04 07:25:36",0.64527
260443,"Stoic Paul","2016-01-04 07:31:22",0.64896
260448,Lenny,"2016-01-04 07:34:19",0.00000
242447,Derkanat,"2016-01-04 07:47:39",0.66281
260448,Lenny,"2016-01-04 07:54:46",0.36462
242769,jdl37,"2016-01-04 08:16:16",0.66281
260254,Mp,"2016-01-04 08:30:17",0.63591
255318,pxk,"2016-01-04 08:31:50",0.67496
260254,Mp,"2016-01-04 08:47:24",0.63800
246926,"Bohdan Pavlyshenko","2016-01-04 08:56:45",0.66281
260454,Buddy,"2016-01-04 08:57:47",0.00268
252384,piotr,"2016-01-04 08:58:46",0.66931
247440,Chris,"2016-01-04 08:59:57",0.66285
242481,amsqr,"2016-01-04 09:05:37",0.66281
260254,Mp,"2016-01-04 09:06:19",0.64134
257811,121220303,"2016-01-04 09:20:44",0.60905
257811,121220303,"2016-01-04 09:27:03",0.61733
254251,"Troy W","2016-01-04 09:28:59",0.64921
260254,Mp,"2016-01-04 09:48:55",0.66127
256269,Jayakumar,"2016-01-04 10:00:02",0.66281
257113,121220074,"2016-01-04 10:10:50",0.62396
254960,Aurélien,"2016-01-04 10:11:01",0.63837
242389,"Alexander  Larko","2016-01-04 10:14:59",0.66635
250804,TanoPereira,"2016-01-04 10:15:23",0.66281
256825,library(mlr),"2016-01-04 10:29:55",0.67713
250673,"Quentin M","2016-01-04 10:37:35",0.67071
256800,121220072,"2016-01-04 10:51:34",0.62483
251610,"Leaderboard Name","2016-01-04 11:00:39",0.64475
258690,F.J.Martinez-de-Pison,"2016-01-04 11:03:55",0.67403
254904,Kaspar,"2016-01-04 11:07:24",0.65405
242389,"Alexander  Larko","2016-01-04 11:09:37",0.66686
260487,zhmz90,"2016-01-04 11:17:44",0.66281
259033,haisland0909,"2016-01-04 11:20:01",0.61743
260356,"Sharma Himanshu","2016-01-04 11:23:44",0.65703
255984,"Siddharth Chandrakant","2016-01-04 11:27:54",0.66765
257366,"Andrey Vykhodtsev","2016-01-04 11:28:11",0.64886
258503,121220044,"2016-01-04 11:43:40",0.66516
258503,121220044,"2016-01-04 11:50:46",0.66543
251591,"Biagio Chirico","2016-01-04 11:54:45",0.65915
260424,"Tal Van Dijk","2016-01-04 11:56:35",0.51453
244117,Phonism,"2016-01-04 11:57:52",0.65046
242746,"Yair Beer","2016-01-04 12:02:50",0.65044
244117,Phonism,"2016-01-04 12:04:13",0.65925
256800,121220072,"2016-01-04 12:22:07",0.62649
260504,LukeTuring,"2016-01-04 12:45:02",0.63137
260507,Camille,"2016-01-04 12:51:57",0.54760
251200,LukasToma,"2016-01-04 13:02:06",0.66281
260507,Camille,"2016-01-04 13:03:11",0.58660
244759,"Andrew Pro","2016-01-04 13:03:52",0.66407
260510,AtishDixit,"2016-01-04 13:16:09",0.62345
257811,121220303,"2016-01-04 13:29:54",0.61891
242746,"Yair Beer","2016-01-04 13:40:03",0.66424
250210,vbk,"2016-01-04 13:45:12",0.66281
252384,piotr,"2016-01-04 13:46:28",0.67243
260504,LukeTuring,"2016-01-04 13:55:02",0.66272
259033,haisland0909,"2016-01-04 14:00:16",0.62484
260526,Tibees,"2016-01-04 14:16:29",0.66281
260526,Tibees,"2016-01-04 14:24:28",0.66892
244759,"Andrew Pro","2016-01-04 14:29:13",0.66457
260534,Geeogham,"2016-01-04 14:29:30",0.24887
242746,"Yair Beer","2016-01-04 14:29:37",0.66769
260526,Tibees,"2016-01-04 14:37:01",0.67029
242746,"Yair Beer","2016-01-04 14:45:21",0.66889
260545,Ofd,"2016-01-04 14:55:48",0.61491
253784,"Jorge Fernandes","2016-01-04 14:55:58",0.66281
243449,NLBO,"2016-01-04 15:07:12",0.66303
253319,saihttam,"2016-01-04 15:11:59",0.66281
260543,EMELSHISYA,"2016-01-04 15:12:36",0.59201
257150,MG1533080,"2016-01-04 15:17:17",0.63416
250673,"Quentin M","2016-01-04 15:17:53",0.67227
243733,"Tian Wang","2016-01-04 15:27:46",0.66281
260555,"Alex 3","2016-01-04 15:32:09",0.52861
260557,"SAURABH KANSAL","2016-01-04 15:32:23",0.66380
260534,Geeogham,"2016-01-04 15:36:11",0.30371
243687,"Anthony P.","2016-01-04 15:39:56",0.66281
259605,tereka,"2016-01-04 15:43:30",0.61183
260334,"Rudi Kruger","2016-01-04 15:45:48",0.53700
254451,gunam,"2016-01-04 15:45:58",0.64859
259605,tereka,"2016-01-04 15:50:13",0.61914
258067,burness,"2016-01-04 16:07:20",0.66163
257215,"Patrick Blackwill","2016-01-04 16:13:56",0.67320
259018,"Louis Dacquet","2016-01-04 16:22:21",0.66250
242445,vettipaiyan,"2016-01-04 16:22:51",0.66281
259018,"Louis Dacquet","2016-01-04 16:34:55",0.66625
256745,"Abhishek Hingne","2016-01-04 16:40:37",0.65484
259260,"Jindra Pokora","2016-01-04 16:52:26",0.64513
259185,MG1533068,"2016-01-04 16:55:51",0.66053
260534,Geeogham,"2016-01-04 17:02:11",0.30415
257976,"vasanth kalingeri","2016-01-04 17:03:49",0.66062
257976,"vasanth kalingeri","2016-01-04 17:06:16",0.66281
259160,MLRupesh,"2016-01-04 17:18:31",0.64298
260400,j_scheibel,"2016-01-04 17:44:34",0.54114
260555,"Alex 3","2016-01-04 18:14:40",0.53572
258013,GCCL,"2016-01-04 18:16:08",0.47557
258690,F.J.Martinez-de-Pison,"2016-01-04 18:28:59",0.67416
259642,henje,"2016-01-04 18:32:50",0.66073
260594,bananton,"2016-01-04 18:40:43",0.55395
260543,EMELSHISYA,"2016-01-04 18:47:15",0.60615
260555,"Alex 3","2016-01-04 19:03:07",0.54188
257395,blackcatzaq,"2016-01-04 19:11:40",0.66281
242382,"Bojan Tunguz","2016-01-04 19:32:38",0.66281
246544,"Shahar Admati","2016-01-04 19:34:33",0.06943
260555,"Alex 3","2016-01-04 19:46:20",0.55763
257842,feynman,"2016-01-04 19:57:48",0.66057
248965,"Kirill Gushchin","2016-01-04 20:03:23",0.58208
247373,MengzhouXie,"2016-01-04 20:27:48",0.66602
254505,oldmanpat,"2016-01-04 20:28:36",0.63626
258871,"Abhishek Jindal","2016-01-04 20:31:56",0.66829
252568,"Dmitry Ulyanov","2016-01-04 20:34:57",0.66281
242730,ZFTurbo,"2016-01-04 20:40:08",0.66364
258871,"Abhishek Jindal","2016-01-04 21:02:49",0.66859
251610,"Leaderboard Name","2016-01-04 21:14:44",0.64929
242633,"Jason Noriega","2016-01-04 21:19:17",0.66281
256992,"Boris Albar","2016-01-04 21:22:31",0.66084
251610,"Leaderboard Name","2016-01-04 21:23:40",0.65255
260633,CatalinC.Vasii,"2016-01-04 21:23:54",0.50389
243739,Janek,"2016-01-04 21:29:04",0.67017
260634,NicholasMote,"2016-01-04 21:29:30",0.55853
243739,Janek,"2016-01-04 21:29:56",0.67022
260349,aslgb,"2016-01-04 21:38:51",0.00000
244222,"Richard Giles","2016-01-04 21:58:21",0.66000
260634,NicholasMote,"2016-01-04 22:04:59",0.57317
260644,"Charles Haley","2016-01-04 22:05:29",0.63625
248499,gradiente,"2016-01-04 22:11:58",0.66003
259659,Phil,"2016-01-04 22:26:47",0.52478
259605,tereka,"2016-01-04 22:34:12",0.66151
260629,"Adam Gągol","2016-01-04 22:34:58",0.62651
260629,"Adam Gągol","2016-01-04 22:37:53",0.66225
256894,Chippy,"2016-01-04 22:50:23",0.66903
260653,farfaraway,"2016-01-04 23:03:03",0.48968
259958,BlackMagic,"2016-01-04 23:11:32",0.62905
260655,Daniel,"2016-01-04 23:13:30",0.29142
260615,TobiaszHoltyn,"2016-01-04 23:24:42",0.46279
242583,baseline,"2016-01-04 23:28:58",0.66281
260657,Siddhi,"2016-01-04 23:35:39",0.46837
260655,Daniel,"2016-01-04 23:52:08",0.48919
259959,"Hartmut Ott","2016-01-04 23:58:42",0.66281
255324,ps2811,"2016-01-05 00:00:34",0.65920
255780,wiseemily,"2016-01-05 00:03:00",0.53973
254505,oldmanpat,"2016-01-05 00:12:41",0.63664
242430,Mathn,"2016-01-05 00:33:36",0.66260
242491,"Bikash Agrawal","2016-01-05 00:34:53",0.66281
242430,Mathn,"2016-01-05 00:35:30",0.66531
259539,fixit,"2016-01-05 00:50:23",0.67089
260653,farfaraway,"2016-01-05 00:58:53",0.65344
242648,"Rich He","2016-01-05 01:07:52",0.66281
260443,"Stoic Paul","2016-01-05 01:27:34",0.65525
255041,kanouske,"2016-01-05 01:40:56",0.66124
260443,"Stoic Paul","2016-01-05 01:52:38",0.65937
260644,"Charles Haley","2016-01-05 01:59:56",0.64886
259160,MLRupesh,"2016-01-05 02:01:51",0.64507
254600,RodneyRick,"2016-01-05 02:44:05",0.66354
260400,j_scheibel,"2016-01-05 02:48:47",0.55634
256686,Socrates,"2016-01-05 03:04:31",0.65690
260425,"Andrew Yue","2016-01-05 03:14:45",0.59180
255125,"Reneboy P. Aguinaldo","2016-01-05 03:29:32",0.66442
255125,"Reneboy P. Aguinaldo","2016-01-05 03:30:38",0.66483
257113,121220074,"2016-01-05 03:40:33",0.62720
260420,nian,"2016-01-05 03:43:36",0.67035
256690,Jai,"2016-01-05 03:45:47",0.67039
260510,AtishDixit,"2016-01-05 03:52:21",0.62451
260340,Rdabbler,"2016-01-05 04:00:11",0.40619
256936,"Durai R","2016-01-05 04:05:59",0.65028
260431,"Alex Wang","2016-01-05 04:07:03",0.47366
247855,thedoctor46,"2016-01-05 04:13:32",0.66281
256686,Socrates,"2016-01-05 04:16:12",0.65917
260362,DN38416,"2016-01-05 04:18:57",0.66436
260431,"Alex Wang","2016-01-05 04:21:43",0.64886
250986,"Sayantan Raha","2016-01-05 04:32:35",0.66885
260431,"Alex Wang","2016-01-05 04:37:23",0.65028
260718,"Ved Gupta","2016-01-05 05:10:51",0.52658
260721,sadashivb,"2016-01-05 05:32:06",0.55465
260721,sadashivb,"2016-01-05 05:56:52",0.60022
260719,"Carmen Lok","2016-01-05 06:13:25",0.00000
244117,Phonism,"2016-01-05 06:27:48",0.66254
257537,dhirenjani,"2016-01-05 06:30:28",0.52293
257811,121220303,"2016-01-05 06:37:04",0.62705
253062,TobiRoby,"2016-01-05 06:53:43",0.67020
252254,"Anton Laptiev","2016-01-05 07:01:11",0.65302
252254,"Anton Laptiev","2016-01-05 07:05:59",0.65850
252254,"Anton Laptiev","2016-01-05 07:10:53",0.66254
252254,"Anton Laptiev","2016-01-05 07:12:48",0.66290
260742,NavdeepGill,"2016-01-05 07:17:38",0.57501
243007,"Willie Liao","2016-01-05 07:34:58",0.66281
255037,realtwo,"2016-01-05 07:38:49",0.66281
259260,"Jindra Pokora","2016-01-05 07:55:53",0.65250
260752,"KW Wu","2016-01-05 08:09:20",0.62274
260752,"KW Wu","2016-01-05 08:13:34",0.66621
260752,"KW Wu","2016-01-05 08:16:43",0.66700
248499,gradiente,"2016-01-05 08:24:19",0.66456
260752,"KW Wu","2016-01-05 08:27:32",0.66859
260742,NavdeepGill,"2016-01-05 08:28:43",0.58519
242389,"Alexander  Larko","2016-01-05 08:29:37",0.66773
260742,NavdeepGill,"2016-01-05 08:45:14",0.59621
260760,DataPilipinas,"2016-01-05 08:47:43",0.66281
258533,gofordream,"2016-01-05 08:56:09",0.66480
260767,"Michał Nasternak","2016-01-05 09:07:47",0.63625
253889,yilisg,"2016-01-05 09:17:48",0.66281
242389,"Alexander  Larko","2016-01-05 09:18:20",0.66798
253062,TobiRoby,"2016-01-05 09:22:39",0.67196
258465,horizon,"2016-01-05 09:23:45",0.67654
260721,sadashivb,"2016-01-05 09:25:56",0.62809
256821,qianqian,"2016-01-05 09:31:02",0.67086
242746,"Yair Beer","2016-01-05 09:34:02",0.67111
260721,sadashivb,"2016-01-05 09:38:31",0.62823
259569,AKUKamil,"2016-01-05 09:42:01",0.60077
244117,Phonism,"2016-01-05 09:58:49",0.66828
257537,dhirenjani,"2016-01-05 10:03:28",0.52365
254057,utah777,"2016-01-05 10:22:14",0.66939
260783,SwatiTiwari,"2016-01-05 10:30:24",0.64625
251311,qBic,"2016-01-05 10:37:31",0.66281
251853,MG1533088,"2016-01-05 10:44:57",0.67472
258531,gloomy,"2016-01-05 10:58:35",0.67152
260788,RiCoAnKoDi,"2016-01-05 11:05:11",0.50041
260789,"Florian Laroumagne","2016-01-05 11:09:21",0.66281
260793,Innerproduct,"2016-01-05 11:19:28",0.64886
260615,TobiaszHoltyn,"2016-01-05 11:30:39",0.64044
258690,F.J.Martinez-de-Pison,"2016-01-05 11:47:22",0.67496
260798,Danny,"2016-01-05 11:49:47",0.63625
260801,BrilliantStartUps,"2016-01-05 12:01:35",0.64886
260565,"karan seth","2016-01-05 12:27:14",0.64886
260808,sa1234,"2016-01-05 12:31:14",0.57895
243798,kappa,"2016-01-05 12:53:38",0.67580
252018,"Charles 2","2016-01-05 13:06:34",0.66281
260815,"Yuliya Loktionova","2016-01-05 13:11:25",0.25583
242954,iyarmolau,"2016-01-05 13:14:24",0.66281
251610,"Leaderboard Name","2016-01-05 13:27:05",0.66350
245867,Čeduljko,"2016-01-05 13:30:12",0.67017
251610,"Leaderboard Name","2016-01-05 13:32:21",0.66867
258269,Lonelyme,"2016-01-05 13:34:40",0.64317
245867,Čeduljko,"2016-01-05 13:39:20",0.67026
255967,DZ1533038,"2016-01-05 13:56:49",0.47780
260349,aslgb,"2016-01-05 14:05:34",0.39817
260822,"Kalina H","2016-01-05 14:07:55",0.51057
260828,juliolouzada,"2016-01-05 14:27:01",0.51865
260615,TobiaszHoltyn,"2016-01-05 14:54:53",0.65796
256745,"Abhishek Hingne","2016-01-05 15:07:02",0.65533
256082,YehonatanCohen,"2016-01-05 15:23:13",0.65084
251064,Sterby,"2016-01-05 15:25:59",0.66730
260349,aslgb,"2016-01-05 15:46:16",0.47858
260644,"Charles Haley","2016-01-05 15:55:31",0.65028
258067,burness,"2016-01-05 15:57:39",0.66190
260644,"Charles Haley","2016-01-05 15:58:17",0.66442
260055,metabyr,"2016-01-05 16:04:27",0.64268
244117,Phonism,"2016-01-05 16:10:48",0.66930
257842,feynman,"2016-01-05 16:11:41",0.66241
242736,"Datomics Group","2016-01-05 16:21:13",0.66442
260783,SwatiTiwari,"2016-01-05 16:33:51",0.65156
260615,TobiaszHoltyn,"2016-01-05 16:38:36",0.66042
260858,SamSteve,"2016-01-05 16:48:02",0.64209
260783,SwatiTiwari,"2016-01-05 16:50:30",0.65401
260864,"Dan Ofer","2016-01-05 16:55:20",0.50875
260349,aslgb,"2016-01-05 16:58:07",0.52253
242428,Ouranos,"2016-01-05 17:17:08",0.66442
251610,"Leaderboard Name","2016-01-05 17:21:37",0.67108
260783,SwatiTiwari,"2016-01-05 17:25:08",0.65971
242963,"Mujtaba Hasan","2016-01-05 17:28:28",0.66281
242428,Ouranos,"2016-01-05 17:29:18",0.66663
260876,Davide,"2016-01-05 17:33:13",0.35948
260543,EMELSHISYA,"2016-01-05 17:49:21",0.64944
242428,Ouranos,"2016-01-05 17:57:28",0.66975
260883,mrsmithz,"2016-01-05 18:06:02",0.54008
252816,BobC,"2016-01-05 18:09:06",0.66568
242428,Ouranos,"2016-01-05 18:09:40",0.67025
260543,EMELSHISYA,"2016-01-05 18:11:09",0.65755
260883,mrsmithz,"2016-01-05 18:17:34",0.54744
252781,"Adnan Haque","2016-01-05 18:27:05",0.66445
252816,BobC,"2016-01-05 18:29:04",0.66671
260893,jfielden,"2016-01-05 18:29:39",0.49392
260883,mrsmithz,"2016-01-05 18:30:22",0.64625
260900,Bookoff,"2016-01-05 18:38:59",0.00000
257842,feynman,"2016-01-05 18:40:28",0.66445
260883,mrsmithz,"2016-01-05 18:52:00",0.65099
260803,Vopani,"2016-01-05 18:55:26",0.54469
242983,"Shize Su","2016-01-05 19:18:21",0.67089
242983,"Shize Su","2016-01-05 19:21:28",0.67089
260803,Vopani,"2016-01-05 19:44:59",0.59755
260803,Vopani,"2016-01-05 19:57:55",0.66379
257450,Nishad,"2016-01-05 19:59:48",0.66281
260918,martine,"2016-01-05 20:14:55",0.58701
260918,martine,"2016-01-05 20:17:18",0.65143
260922,kwu2u,"2016-01-05 20:23:01",0.66434
258871,"Abhishek Jindal","2016-01-05 20:26:23",0.67052
260893,jfielden,"2016-01-05 20:39:06",0.65119
255263,jayjay,"2016-01-05 20:56:49",0.66258
260930,Denchik,"2016-01-05 20:57:11",0.54424
245365,AShep,"2016-01-05 20:59:46",0.39923
260633,CatalinC.Vasii,"2016-01-05 21:01:11",0.51919
260931,openneuron,"2016-01-05 21:04:23",0.66395
260935,"hugo contreras","2016-01-05 21:17:28",0.02415
